,target_id,mean,precision,count,score,caption,contest
31,8048,1.6208333333333333,0.02088331507855465,1200,1.6208333333333333,Quit complaining! You were the one who said you would model for peanuts.,604
32,5562,1.618955512572534,0.018779137926657582,1551,1.618955512572534,Would it kill you to smile?,604
33,1583,1.6173059768064229,0.021545520700476183,1121,1.6173059768064229,What do you mean it looks 'primitive?,604
34,549,1.6140077821011674,0.020678982407719634,1285,1.6140077821011674,Which one of us has an art degree from Pre-Columbia?,604
35,8151,1.6083743842364533,0.016369225956940365,2030,1.6083743842364533,Well of course it looks primitive!,604
36,6359,1.603483606557377,0.02300346657122598,976,1.603483606557377,The lighting is perfect. Just don't stamp it out again.,604
37,7989,1.6006711409395973,0.04244891303906112,298,1.6006711409395973,"You said 'passport sized', right?",604
38,1878,1.588679245283019,0.020030049088497703,1325,1.588679245283019,"What do you mean ""what is it""?",604
39,2738,1.5873340143003065,0.023556033468411394,979,1.5873340143003065,It's called an emoji. It's going to be huge.,604
40,5511,1.5846599131693198,0.018911702345195965,1382,1.5846599131693198,Stop being so hard on yourself. You're just big-boned.,604
41,2126,1.578387953941541,0.021474999516085683,1129,1.578387953941541,Maybe you can work from memory but I can't.,604
42,3532,1.5764192139737991,0.02382241388532718,916,1.5764192139737991,Is this the animal you saw leaving the scene?,604
43,5246,1.5746644295302012,0.020253488877368026,1192,1.5746644295302012,It’s the first painting ever—cut me some slack.,604
44,4217,1.5722943722943723,0.02092695028256123,1155,1.5722943722943723,"YES, almost there! You are the BIGGEST! You are the STRONGEST! You are the PROUDEST! Hold that! Love it.......L-O-V-E, LOVE IT!",604
45,8632,1.5670391061452513,0.021640307014244166,1074,1.5670391061452513,"Everybody's a critic. You've got four legs, a big nose, and you're fat, what am I missing here?",604
46,8064,1.5667600373482726,0.02128076755178351,1071,1.5667600373482726,"i know it's not realistic, I'm going through a primitive period.",604
47,1950,1.5615577889447236,0.024824648726290664,796,1.5615577889447236,"I know it's a little crude, this is my first mammoth undertaking.",604
48,7162,1.5573080967402735,0.023492850103972025,951,1.5573080967402735,And this is what you'll look like after surgery.,604
49,8484,1.5566572237960339,0.027711981757931336,706,1.5566572237960339,"So sometimes, when two elephants love each other very, very much . . .",604
50,4361,1.5566239316239316,0.023174197589425193,936,1.5566239316239316,You'll thank me for this when you're extinct.,604
51,8375,1.5566239316239316,0.022574761949539997,936,1.5566239316239316,Stop it. We haven’t invented perspective yet.,604
52,6739,1.5543237250554325,0.022511146603051535,902,1.5543237250554325,"Remember, once you post it, you can’t take it down.",604
53,4436,1.5528455284552845,0.0241218156262854,861,1.5528455284552845,You should have gone to the bathroom before I started.,604
54,1393,1.5518814139110604,0.024546341162378957,877,1.5518814139110604,"You'll look mammoth, once I draw some tiny trees.",604
55,8040,1.5502890173410404,0.02362303038183251,865,1.5502890173410404,"Yes, your tail is that small.",604
56,1494,1.55,0.02375440164653863,860,1.55,"Yes, very funny. Elephant in the room. I get it. Now can you just hold still?",604
57,8598,1.5446194225721785,0.025156668303331877,762,1.5446194225721785,OK! This angle does make you look fat!,604
58,2265,1.54375,0.026131130224954717,800,1.54375,"I call it ""the elephant in the room"".",604
59,4495,1.542929292929293,0.023923142061846914,792,1.542929292929293,You want me to make you look woollier?,604
60,7087,1.542929292929293,0.024967907866072905,792,1.542929292929293,"I promise, you won't look a day over Pleistocene.",604
61,6714,1.541237113402062,0.02418200898014513,776,1.541237113402062,Try to look more endangered.,604
62,4356,1.5366847826086956,0.02611777662478523,736,1.5366847826086956,Of course it's not perfect. I'm evolving; you're not.,604
63,5242,1.5332390381895333,0.026059606791646334,707,1.5332390381895333,"So I told my folks, I don't want to hunt or gather, I just wanna follow my passion for whatever this thing is that I'm doing.",604
64,1185,1.5323741007194245,0.026315712147925076,695,1.5323741007194245,"I know I can't draw, but I did just invent fire.",604
65,5144,1.528358208955224,0.026675862118603903,670,1.528358208955224,I'm more of a painter-gatherer.,604
66,1098,1.527355623100304,0.02677876462711441,658,1.527355623100304,"Don't worry I will caption it ""not actual size.""",604
67,951,1.527190332326284,0.027169312266504785,662,1.527190332326284,"People are gonna to see this ten thousand years from now, and that's the face you wanna make?",604
68,1122,1.525,0.02773568798689545,640,1.525,So...does this look like the kid who sprayed you.,604
69,4427,1.525,0.02677348874351576,600,1.525,Good. Hold that pensive look.,604
70,5582,1.5248447204968945,0.02867975821083349,644,1.5248447204968945,I look like an animal cracker.,604
71,953,1.523052464228935,0.028010229794609712,629,1.523052464228935,..No it doesn't make you look fat.,604
72,1776,1.5204582651391163,0.027530829718231738,611,1.5204582651391163,'Primitive' is exactly what I'm going for.,604
73,6583,1.5204582651391163,0.027869839309453723,611,1.5204582651391163,Calm down! It’s not like anyone is ever going to see it.,604
74,6794,1.5168918918918919,0.028979725849950653,592,1.5168918918918919,"When I'm done, you can write the caption.",604
75,1791,1.516295025728988,0.029515688415816928,583,1.516295025728988,Your nose IS big.,604
76,3143,1.51618398637138,0.0289652635730404,587,1.51618398637138,Cut me some slack! I am still getting used to this opposable thumb.,604
77,2353,1.5132275132275133,0.03065861213080236,567,1.5132275132275133,I AM addressing the elephant in the room!,604
78,2796,1.5132275132275133,0.02898685555578343,567,1.5132275132275133,This is so you don't forget.,604
79,7117,1.5131810193321618,0.028534635467833,569,1.5131810193321618,"30,000 years from now you’ll be famous. Now hold still!",604
80,3058,1.5125,0.02995612367731361,560,1.5125,"Stand still please ,this is for the top of the Republican memo and I want at least one thing on it to be accurate.",604
81,3250,1.5125,0.028027888752405156,560,1.5125,"I asked for fierce, don’t give me pouty.",604
82,2488,1.5117117117117118,0.030534631533389603,555,1.5117117117117118,"Relax, only my friends can see the pictures I post on my wall.",604
83,3823,1.5117117117117118,0.029670290287018085,555,1.5117117117117118,"Quit complaining. If you wanna be famous, it's either this, or the tar pit.",604
84,6530,1.5099818511796734,0.029942203569377455,551,1.5099818511796734,Now these spear throwers I am about to add - its just a bit of artistic license and nothing for you to be concerned about.,604
85,8653,1.5083487940630798,0.03009918876943699,539,1.5083487940630798,They say the cave adds 10 pounds...,604
86,1456,1.5083179297597042,0.030016344405303562,541,1.5083179297597042,This will be mammoth!,604
87,4027,1.5083179297597042,0.02914851087152696,541,1.5083179297597042,No it does not look like an ant eater!,604
88,4597,1.5083179297597042,0.030356531910445694,541,1.5083179297597042,"No, I did not make your trunk look small.",604
89,2574,1.5065913370998116,0.031015624788007727,531,1.5065913370998116,You'll thank me when you're extinct.,604
90,5547,1.506375227686703,0.03024611565489,549,1.506375227686703,And the other restroom will have a lady mammoth,604
91,5163,1.5029469548133596,0.03154156319144652,509,1.5029469548133596,Why do you need a passport picture in the first place?,604
92,6268,1.5029469548133596,0.02964537679831989,509,1.5029469548133596,"Well yes, it is primitive.",604
93,4568,1.5,0.030649162578439134,498,1.5,"It’s not my fault, cave drawings always add ten pounds!",604
94,7820,1.4989775051124745,0.0318615642692747,489,1.4989775051124745,You'll thank me when you're extinct.,604
95,490,1.498,0.03088526832648858,500,1.498,It'll be worth a lot more once you're extinct.,604
96,5224,1.4979591836734694,0.03047267265226587,490,1.4979591836734694,What do you mean your right side is your best side?,604
97,5483,1.4946695095948828,0.03238753559519799,469,1.4946695095948828,It's an aboriginal.,604
98,7411,1.4935344827586208,0.03257612806523729,464,1.4935344827586208,"Relax, it isn't like anyone will ever see this.",604
99,948,1.4912280701754386,0.03372372930820899,456,1.4912280701754386,Would you like the asteroid strike or the tar pit background?,604
100,5608,1.4911894273127753,0.0332567673205847,454,1.4911894273127753,How would you know what you look like?,604
101,7195,1.490066225165563,0.03530421218137834,453,1.490066225165563,This is no easy tusk.,604
102,2950,1.489977728285078,0.030261357870273016,449,1.489977728285078,Who said it was supposed to be you?,604
103,3211,1.4888392857142858,0.03191265278632904,448,1.4888392857142858,"Don't worry, the cave always adds ten pounds.",604
104,8213,1.4888392857142858,0.030635268514513668,448,1.4888392857142858,"What do you mean, 'two-dimensional'?",604
105,5816,1.4874715261958997,0.03230605394422272,439,1.4874715261958997,"It's a little primitive, but...",604
106,4469,1.4849187935034802,0.030786027449053035,431,1.4849187935034802,All the Mastodons are having their tusks airbrushed out.,604
107,5846,1.4849187935034802,0.03198937969215622,431,1.4849187935034802,"Can you look a little more vulnerable? This is for my ""extinction"" series.",604
108,2429,1.4848484848484849,0.033911466439905,429,1.4848484848484849,Fiercer. More anger. You hate me. You want me dead. Good !,604
109,6331,1.4848484848484849,0.033180885340029914,429,1.4848484848484849,Derivative? How is that even possible?,604
110,4011,1.483644859813084,0.03102267293027574,428,1.483644859813084,How do you expect me to work in these primitive conditions?,604
111,3468,1.4834905660377358,0.03140448646551864,424,1.4834905660377358,Make up your mind - trunk up or trunk down,604
112,4803,1.4834905660377358,0.03184524939832319,424,1.4834905660377358,"Except, technically you’re not an elephant, and this isn’t a room.",604
113,5639,1.482185273159145,0.03253046126694672,421,1.482185273159145,"Okay, you can get dressed and go now. And when you leave, would you ask the guy with the spear to come in?",604
114,8644,1.482185273159145,0.03321858908724533,421,1.482185273159145,The hard part is to capture the feeling of 'an elephant in the room'.,604
115,1233,1.4819277108433735,0.03591491359796578,415,1.4819277108433735,How do you know it doesn't look like you?,604
116,2440,1.4819277108433735,0.033395651353332556,415,1.4819277108433735,"Do you want honesty, or do you want me to take some off the rump?",604
117,7265,1.4819277108433735,0.03374242227875976,415,1.4819277108433735,"Please try to duplicate the facial expression you had yesterday, Mona.",604
118,1585,1.4805825242718447,0.032133399076787514,412,1.4805825242718447,"Frankly, the elevated trunk makes you look younger",604
119,7210,1.4805825242718447,0.032498885665111964,412,1.4805825242718447,"This is your best side, believe me .",604
120,8600,1.4804878048780488,0.03421803978545594,410,1.4804878048780488,"Yes, you’ve already mentioned your image adorns the Caves of Lascaux.",604
121,5440,1.479115479115479,0.03333063348817744,407,1.479115479115479,"You know who else complained that it takes too long? That’s right, the dinosaurs.",604
122,5509,1.4776119402985075,0.032693057992250356,402,1.4776119402985075,"Okay, okay. This time I’ll draw you chasing me.",604
123,6868,1.4776119402985075,0.03250275752800479,402,1.4776119402985075,What did you expect? I'm a Neanderthal.,604
124,7193,1.4775,0.03144369794332208,400,1.4775,I will NOT make you wooly!,604
125,4717,1.4773869346733668,0.03368597292336764,398,1.4773869346733668,Couldn't you have done that outside?,604
126,4883,1.4773869346733668,0.03470392457996251,398,1.4773869346733668,I'm calling it Plato's Republican.,604
127,5684,1.4773869346733668,0.034794988932873736,398,1.4773869346733668,Did I mention you were my first nude?,604
128,5113,1.4758269720101782,0.03456158291240919,393,1.4758269720101782,It’s my first nude too.,604
129,7706,1.4758269720101782,0.0329264867562053,393,1.4758269720101782,Don't complain. My last model worked for just peanuts.,604
130,8155,1.4758269720101782,0.03585218345492857,393,1.4758269720101782,"Funding in the arts has really caved since we ""made America great again.""",604
131,797,1.4728682170542635,0.03348212726595634,387,1.4728682170542635,"OK, OK. I'll draw that big, too.",604
132,3911,1.4707446808510638,0.03599430525184295,376,1.4707446808510638,"I'm gonna put feathers on it, just to mess with them.",604
133,7944,1.4691689008042896,0.036305761953950036,373,1.4691689008042896,You're not tiny--you're in the distance.,604
134,4500,1.4690026954177897,0.035335349902063794,371,1.4690026954177897,"What do you mean, ""It's derivative?""",604
135,5072,1.467741935483871,0.03556966229068241,372,1.467741935483871,"Yes, it’s primitive, but years from now, they’ll love it",604
136,3389,1.4675675675675677,0.03611861555473362,370,1.4675675675675677,"Relax, no one is ever going to see this.",604
137,6929,1.4673913043478262,0.03636590149310662,368,1.4673913043478262,"I paint what I see. You want five eyes on sideways, you know where Pablo's cave is.",604
138,452,1.467032967032967,0.0356154714684833,364,1.467032967032967,"You might like this one. She enjoys long walks on the beach, and, of course, wants a big family.",604
139,527,1.467032967032967,0.03624735775529818,364,1.467032967032967,"Hold still! Remember, you’re the symbol of the party that took us all back to the Stone Age!",604
140,1256,1.467032967032967,0.03475509017153284,364,1.467032967032967,"No, you don’t look fat in this picture.",604
141,4787,1.467032967032967,0.03420636411399964,364,1.467032967032967,Of course it doesn't look like you. It's an interpretation.,604
142,5018,1.467032967032967,0.03420636411399964,364,1.467032967032967,"I'm going to paint in some people with spears so nobody knows I let you in here like this.""",604
143,8705,1.4668989547038327,0.041215709150798044,287,1.4668989547038327,They pin the tusks on at the party.,604
144,5935,1.4664879356568365,0.035190464411016885,373,1.4664879356568365,If I had a longer stick we could both be in it.,604
145,425,1.465564738292011,0.036212598520263733,363,1.465564738292011,Based on your ultrasound this is what you’re baby looks like today.,604
146,1342,1.4638888888888888,0.033556651604113884,360,1.4638888888888888,Contrapposto? Not in a million years.,604
147,4393,1.4628571428571429,0.035624036605843776,350,1.4628571428571429,The first elphie.,604
148,6990,1.4628571428571429,0.03385664111851045,350,1.4628571428571429,May I suggest the economy package. 8x10's for the Grandparents. 5x7's for close family and 3x5's for the herd.,604
149,3842,1.4610951008645534,0.034898576069775165,347,1.4610951008645534,"So, is this your first trip to Lascaux?",604
150,5569,1.4593023255813953,0.037443907079152274,344,1.4593023255813953,You should have thought of that before you agreed to pose nude.,604
151,5523,1.45906432748538,0.035735209545903,342,1.45906432748538,"It doesn’t look like much now but wait 50,000 years.",604
152,7473,1.45906432748538,0.03621193238607178,342,1.45906432748538,Give me a break. I just learned how to make fire.,604
153,2627,1.4564564564564564,0.03691035068936184,333,1.4564564564564564,"Someday, elephant in the room will have a whole new meaning.",604
154,4690,1.4561933534743203,0.03594308260920255,331,1.4561933534743203,More pouty.,604
155,5960,1.4561933534743203,0.037683883878144954,331,1.4561933534743203,"What do you mean ""your good side""?",604
156,8114,1.4561933534743203,0.03607021183055643,331,1.4561933534743203,This way you'll be preserved for thousands of years. But without all the tar.,604
157,8446,1.4561933534743203,0.03530056964420956,331,1.4561933534743203,How long were the assailant's tusks?,604
158,5659,1.4545454545454546,0.034445592830080494,330,1.4545454545454546,I suppose you want longer tusks?,604
159,6505,1.454005934718101,0.03682324574305715,337,1.454005934718101,Yes - your ass really looks that big.,604
160,7973,1.4537037037037037,0.03528642818779662,324,1.4537037037037037,"Oh, great, the first critic.",604
161,1521,1.452662721893491,0.03673870256991397,338,1.452662721893491,"Yes, you are the elephant in the room.",604
162,2006,1.4520123839009287,0.03797741462500277,323,1.4520123839009287,I'm glad you're ash gray. That's the only color I've got.,604
163,4633,1.4520123839009287,0.04113720456417164,323,1.4520123839009287,How do you feel about becoming a symbol for a group of assholes?,604
164,7606,1.4511041009463723,0.03850157732796272,317,1.4511041009463723,And here we have a rendering of what you'll look like after the tusk reduction surgery.,604
165,8725,1.4511041009463723,0.03797946996218196,317,1.4511041009463723,"Trust me, no one will ever see it.",604
166,2589,1.4493670886075949,0.03431201510151682,316,1.4493670886075949,"Sure, it's small but one day you'll be considered mammoth.",604
167,4180,1.4493670886075949,0.03752835287642472,316,1.4493670886075949,You don't charge. I don't charge. That's the deal.,604
168,7746,1.4493670886075949,0.03858428397988384,316,1.4493670886075949,You claimed I didn't know what I was doing when I mastered fire either.,604
169,4898,1.4487179487179487,0.037324835792340895,312,1.4487179487179487,"I know it's primitive, I'm a Neanderthal.",604
170,6869,1.4487179487179487,0.03841341425478684,312,1.4487179487179487,"You really think anyone's going to care in 10,000 years how big your tusks look?",604
171,3767,1.4483870967741936,0.03886292177763736,310,1.4483870967741936,Would it kill you to smile?,604
172,4663,1.4462540716612378,0.03844710743989295,307,1.4462540716612378,"Oh, I’m no Picasso? Well, you’re no Babar.",604
173,3597,1.4429530201342282,0.0411034335911294,298,1.4429530201342282,"Jenna, the smartest elephant in her herd, endures the first known instance of mansplaining.",604
174,5832,1.4429530201342282,0.03884216199842314,298,1.4429530201342282,I know what you are thinking. It looks cartoonish.,604
175,1679,1.4425675675675675,0.03903081001203079,296,1.4425675675675675,Whad'ya say we add an extra horn just to keep them guessing?,604
176,1874,1.4425675675675675,0.03829025306411873,296,1.4425675675675675,"Okay, okay. So now we ARE addressing the elephant in the room.",604
177,8031,1.4425675675675675,0.03814041622240187,296,1.4425675675675675,"Hold that pose, the light off the advancing ice sheet is just perfect!",604
178,6718,1.4410774410774412,0.03921882221880832,297,1.4410774410774412,Is there anything else that comes to mind about the perpetrator?,604
179,508,1.4406779661016949,0.03852340064392811,295,1.4406779661016949,I know. It's not my best. At least it won't be up there forever.,604
180,1728,1.4406779661016949,0.03792007719137921,295,1.4406779661016949,This will be worth millions once you are extinct.,604
181,2583,1.4406779661016949,0.03852340064392811,295,1.4406779661016949,"The little arrows? Don't worry, they're purely decorative.",604
182,3000,1.4406779661016949,0.038222929318491264,295,1.4406779661016949,"Because a man gets lonely, Sheila, that’s why!",604
183,5286,1.4406779661016949,0.040847680094007466,295,1.4406779661016949,Maybe this doesn't look like you but your party doesn't look like you anymore.,604
184,7613,1.4406779661016949,0.03882154644857444,295,1.4406779661016949,Hold still and don't sneeze.,604
185,8033,1.4406779661016949,0.037767740446802575,295,1.4406779661016949,"I'll never finish my masterpiece, ""Under the Tusk and Sun"" if you keep blocking my light!",604
186,1870,1.4402730375426622,0.03653565531212496,293,1.4402730375426622,This is the first baby picture I took of you,604
187,5468,1.439446366782007,0.03939760369839346,289,1.439446366782007,I'm leaving off the tusks for your own protection.,604
188,4023,1.4387755102040816,0.03830562524908707,294,1.4387755102040816,"It may not look like much now, but give it 10,000 years!",604
189,7868,1.4387755102040816,0.03830562524908707,294,1.4387755102040816,"Relax, this is just my rough draft. No one's going to see this.",604
190,388,1.4375,0.039178773427238286,288,1.4375,No one thinks tusk size has any correlation to that.,604
191,5592,1.4375,0.03695401999100957,288,1.4375,"I had to use ashes, spit and berries...it'll never last.",604
192,5686,1.4375,0.0421538016392853,288,1.4375,Less toothy.,604
193,383,1.4366197183098592,0.03697138662095829,284,1.4366197183098592,"No, I didn't go to art school. Did you go to elephant school?",604
194,4734,1.4357142857142857,0.038341656937573805,280,1.4357142857142857,"Yes, you have to be naked.",604
195,3137,1.4355400696864111,0.039421125515724076,287,1.4355400696864111,I'm calling this the Mammoth Lisa,604
196,7805,1.4355400696864111,0.040788130479789554,287,1.4355400696864111,I’m still not sure about the pearl earring.,604
197,4846,1.4332129963898916,0.042794897348490284,277,1.4332129963898916,Your kin will be the mascots for an extinct political party in a less evolved society.,604
198,8462,1.4332129963898916,0.03758776340156054,277,1.4332129963898916,"Fine, I'll leave out the guys with spears.",604
199,6439,1.4327272727272726,0.039824674578891314,275,1.4327272727272726,You won't be offended if I depict myself chasing you with a spear.,604
200,1309,1.4301470588235294,0.03874818279235527,272,1.4301470588235294,To document our elephant in the room.,604
201,4729,1.4301470588235294,0.041126026304296785,272,1.4301470588235294,Now point to where he touched you.,604
202,8091,1.4301470588235294,0.041126026304296785,272,1.4301470588235294,'I can give you hair – no one's going to know for sure.',604
203,4100,1.4291044776119404,0.041569928240336014,268,1.4291044776119404,"OK , in this scene we will be hunting you. Can you give me your scared face?",604
204,285,1.4285714285714286,0.03413666946757885,266,1.4285714285714286,Are you sure you only want the wallet sizes?,604
205,4991,1.4285714285714286,0.041112155755572304,266,1.4285714285714286,"Simple? Yes, but primitive sells.",604
206,407,1.428030303030303,0.04202648686883485,264,1.428030303030303,"Lighten up. One day you won't be fat, you'll be mammoth.",604
207,4461,1.428030303030303,0.0409854866127184,264,1.428030303030303,"Smile, this one's for the ages.",604
208,8122,1.428030303030303,0.03672261906786751,264,1.428030303030303,Five more minutes and you can put the robe back on.,604
209,3259,1.4269662921348314,0.03959146266815413,267,1.4269662921348314,"Come on, think.... We'll never get her back if you can't remember more details!",604
210,1265,1.4252873563218391,0.041839712007359295,261,1.4252873563218391,Of course it doesn't look like you! I'm an Impressionist!,604
211,1982,1.4252873563218391,0.039855527382011376,261,1.4252873563218391,All I have is gray.,604
212,4907,1.4252873563218391,0.04094973006864512,261,1.4252873563218391,"Okay, now what's the caption?",604
213,4226,1.4247104247104247,0.03077371020431574,259,1.4247104247104247,"Trust me, this is a better way to be frozen in time.",604
214,4279,1.4247104247104247,0.04006852897828982,259,1.4247104247104247,It's a cartoon. Say something funny and I'll write it underneath.,604
215,5056,1.4247104247104247,0.04153562404054692,259,1.4247104247104247,"No, you won't be extinct before I finish!",604
216,7460,1.4247104247104247,0.042602803333851934,259,1.4247104247104247,You seem tense. Is this the first time you’ve posed nude?,604
217,8472,1.4247104247104247,0.038931943529945244,259,1.4247104247104247,But you are fat.,604
218,1736,1.4242424242424243,0.04234268657535193,264,1.4242424242424243,Someday you'll become a symbol of political corruption and everyone will want to know where it all began.,604
219,6473,1.4236641221374047,0.04082541693881058,262,1.4236641221374047,"Yes, your nose is that big.",604
220,5721,1.4220532319391634,0.038878139823214836,263,1.4220532319391634,It’s very post-neanderthal,604
221,367,1.4206349206349207,0.04082341521971662,252,1.4206349206349207,I can’t pay you but it’ll be great exposure!,604
222,5714,1.419607843137255,0.03950870917570566,255,1.419607843137255,You really want to make that face? This might be on the wall for some time.,604
223,6614,1.4193548387096775,0.04245069830025423,248,1.4193548387096775,Mind if I make it more dramatic and draw myself as hunting you?,604
224,1520,1.41869918699187,0.03946590157871177,246,1.41869918699187,Can you give me an enigmatic smile?,604
225,4259,1.41869918699187,0.04091089593254598,246,1.41869918699187,"I said, 'Listen, Dad, there's more to life than just hunting and gathering.'",604
226,6310,1.41869918699187,0.038400486639455,246,1.41869918699187,I have an exhibit opening upriver at Lascaux next month.,604
227,7678,1.41869918699187,0.042696948718802974,246,1.41869918699187,"Yes Mr. President, your tusks will be bigger than your predecessors.",604
228,2712,1.41796875,0.04072665331558671,256,1.41796875,"I'm telling ya, this IS your good side.",604
229,2473,1.416326530612245,0.04319435909588309,245,1.416326530612245,Because you ARE fat!,604
230,5015,1.416326530612245,0.03955563941497407,245,1.416326530612245,No I can't give you an enigmatic smile.,604
231,6513,1.416326530612245,0.037381393536927515,245,1.416326530612245,"Yeah, extinction sucks. But cave art is forever.",604
232,2658,1.4156378600823045,0.04019740429392985,243,1.4156378600823045,"In a thousand years, no one will care what you actually looked like.",604
233,3037,1.4156378600823045,0.04345011383335535,243,1.4156378600823045,It's an ELEPHANT... how could you not GET that!,604
234,8230,1.4149377593360997,0.04042183859902922,241,1.4149377593360997,I'm working as fast as I can. This is a mammoth undertaking.,604
235,1605,1.4142259414225942,0.044766078952881705,239,1.4142259414225942,Evidence that early media was biased towards Republicans,604
236,1944,1.4142259414225942,0.04316665140991032,239,1.4142259414225942,I promise. I'll make the tusks really big.,604
237,2345,1.4142259414225942,0.043572012825464516,239,1.4142259414225942,... And this is you after rhinoplasty.,604
238,4913,1.4142259414225942,0.04064968324154967,239,1.4142259414225942,How do you know you don't look exactly like this?,604
239,5127,1.4142259414225942,0.04234428861734779,239,1.4142259414225942,"What do you mean, “this is taking ages”?",604
240,6368,1.4142259414225942,0.04107988869697745,239,1.4142259414225942,Of course it's 'primitive!',604
241,7934,1.4142259414225942,0.037966217896070915,239,1.4142259414225942,Noah suggested we leave pictures of anyone not planning to meet him at the ark tomorrow.,604
242,1589,1.4135021097046414,0.041531847949095826,237,1.4135021097046414,It's the best I can do under such primative circumstances.,604
243,263,1.4127659574468086,0.03907497936200956,235,1.4127659574468086,"Yes, I do think it captures your ""inner mastodon""!",604
244,4599,1.4127659574468086,0.0445138419634169,235,1.4127659574468086,"No picture, no boarding. Direct orders from Noah.",604
245,1483,1.4110169491525424,0.0439509602655263,236,1.4110169491525424,Everybody wants bigger tusks!,604
246,4630,1.4094827586206897,0.041455084064948675,232,1.4094827586206897,Be patient...this is a mammoth undertaking.,604
247,6060,1.4094827586206897,0.041902780309523685,232,1.4094827586206897,"Well if your memory is so great, why don't you draw her?",604
248,6727,1.4094827586206897,0.04532543458543072,232,1.4094827586206897,"Yes, Thag. I'm adding the tusks, and yes, they'll be ""the biggest ones anyone has ever seen."" Geez, you'd think this was a presidential portrait.",604
249,7925,1.4094827586206897,0.04386089956249535,232,1.4094827586206897,"We should also post your likes, dislikes, hobbies...looking to settle down, or just want to have some fun?",604
250,687,1.4086956521739131,0.04304320018014129,230,1.4086956521739131,It does NOT make you look like a mammoth.,604
251,1010,1.4086956521739131,0.0355548412751144,230,1.4086956521739131,Try to look more Paleolithic...,604
252,2672,1.4086956521739131,0.04030984247470022,230,1.4086956521739131,Fine! I'll make it bigger!,604
253,3178,1.4086956521739131,0.04077812747749183,230,1.4086956521739131,"Yes, you really look like this.",604
