target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
4819,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,But Google Maps said bear to the right!
5205,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,This is the last time I go spawning with you.
934,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,"Okay, now I'm feeling endangered."
3930,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,I wish I was farm-raised.
5924,24,0,5,1,6,1.8333333333333333,0.18257418583505536,509,That's what we get for trusting our instincts.
362,24,0,5,1,6,1.8333333333333333,0.18257418583505536,509,"Sure...we'll just swim upstream, you said. We'll meet some hot chicks, you said."
2417,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,Doesn't look like the catch and release type
2004,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,Yep...a bus load of tourists...all carrying Happy Meals.
1131,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,It's always darkest before the spawn.
5881,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,Genetically modified! Genetically modified!
4842,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,"I told you we should've stayed on the farm, but NOOOOOO!"
599,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,Can't you just follow us on Facebook?
5324,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,I guess you really can't go home again.
83,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,How do you feel about catch-and-release?
3662,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,I'm obliged to warn you that consuming raw or undercooked fish may increase your risk of foodborne illness
4309,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,Whoops... I think I just spawned myself
2396,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,"Watch out, I have salmonella!"
5008,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,"Please -- I have a wife and 5,000 kids!"
1709,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,I'm suddenly not in the mood anymore.
4418,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,I always hoped I’d wind up on a bagel.
2499,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,If you can wait a minute there's a 15-pounder just behind me.
1317,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,To hell with instinct! I'm turning around!
1697,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,Try to look bigger than you really are.
232,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,One false move and you'll find out why they call us sockeyes!
6167,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,Looks like a Kodiak moment
1248,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,Think long-term. We're trying to multiply.
3886,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,Another Kodiak moment!
4073,24,2,1,3,6,1.8333333333333333,0.40138648595974313,509,This could be the last time I use Google Maps.
4318,24,0,5,1,6,1.8333333333333333,0.18257418583505536,509,I believe we have the right of way.
3123,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,We are so done with ecotourism.
1832,24,0,5,1,6,1.8333333333333333,0.18257418583505536,509,Relax! I read somewhere they mostly eat porridge.
442,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,"I know you think I look like salmon, but I identify as perch."
2510,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,"On second thought, maybe we should have just spawned at home."
1250,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,"Next year, let's just go with the flow."
824,24,1,3,2,6,1.8333333333333333,0.30731814857642953,509,Talk about a mood-killer.
6570,59,2,0,3,5,1.8,0.48989794855663565,509,We'll get home safe. It's a Chicago cub.
6625,59,1,2,2,5,1.8,0.37416573867739417,509,Instinct's a bitch.
6754,59,1,2,2,5,1.8,0.37416573867739417,509,"I guess this time, the bear eats me."
6596,59,2,0,3,5,1.8,0.48989794855663565,509,I'm out of season.
1011,59,1,2,2,5,1.8,0.37416573867739417,509,Don't believe all you hear about the benefits of eating salmon.
7655,59,1,2,2,5,1.8,0.37416573867739417,509,So much for the honeymoon.
5475,59,2,0,3,5,1.8,0.48989794855663565,509,"Remind me, why is it that we start at the bottom of the stream?"
6682,59,1,2,2,5,1.8,0.37416573867739417,509,Coming home is always a mistake.
7084,59,2,0,3,5,1.8,0.48989794855663565,509,"Mercury, high levels of mercury."
7328,59,2,0,3,5,1.8,0.48989794855663565,509,"Abort, abort, abort!"
980,59,2,0,3,5,1.8,0.48989794855663565,509,"Now, throw him the steak!"
3328,59,1,2,2,5,1.8,0.37416573867739417,509,Would it change things if we told you we're from Flint?
6980,59,0,4,1,5,1.8,0.22360679774997896,509,We're more endangered than you.
4922,59,1,2,2,5,1.8,0.37416573867739417,509,My GPS did not tell me about this.
5539,59,1,2,2,5,1.8,0.37416573867739417,509,The neighborhood sure seemed friendlier when we were kids.
1353,59,2,0,3,5,1.8,0.48989794855663565,509,Maybe we should go with the flow.
7736,59,1,2,2,5,1.8,0.37416573867739417,509,"Never mind the woods, what do bears do in the streams?"
6941,59,1,2,2,5,1.8,0.37416573867739417,509,"But then again, who needs kids?"
7756,59,1,2,2,5,1.8,0.37416573867739417,509,"What, you can't skip one snack to allow a mind-blowing mystery of nature to occur?"
6953,59,1,2,2,5,1.8,0.37416573867739417,509,NO FISH WERE HARMED IN THE MAKING OF THIS CARTOON
6945,59,1,2,2,5,1.8,0.37416573867739417,509,You really do take the fun out of it.
7565,59,1,2,2,5,1.8,0.37416573867739417,509,For this I schlepped upstream?
6987,59,2,0,3,5,1.8,0.48989794855663565,509,This bear market is going to be the death of me
6627,82,0,3,1,4,1.75,0.28867513459481287,509,"uh, uh, uh...you gave us up for Lent"
6965,82,1,1,2,4,1.75,0.47871355387816905,509,Bear right past the rapids.
6419,82,0,3,1,4,1.75,0.28867513459481287,509,There they stood...eye to sockeye.
6649,82,1,1,2,4,1.75,0.47871355387816905,509,"It's a Black Bear, Kyle. Just flap your fins, look it in the eye, and scream."
7791,82,1,1,2,4,1.75,0.47871355387816905,509,I cannot believe I'm gonna die a virgin.
6769,82,1,1,2,4,1.75,0.47871355387816905,509,That's it--I'm adopting.
4952,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Tell him you're pregnant.
2587,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Still think the mountains are more romantic than the beach?
406,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Now I know how Sisyphus felt
191,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Well...this is awkward.
227,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,I can see an argument for going with the flow
3197,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,May I recommend the trout?
4925,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I thought the GPS said bear left.
4068,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,I told you we should've stopped for directions
2404,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,"Well, this explains why Dave never returned our calls."
1412,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,"Honey, you wanted the exciting, romantic get-away."
2389,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,Don't let anyone ever tell you that spawning is safe sex.
3327,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Pretty good, and you?"
361,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,You know you don't have to do this...
4787,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Do Grizzlies observe Lent?
2447,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,"Please, think of the children!"
4025,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,Is this hell or high water?.
391,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,See Honey? This is why I didn't want to honeymoon upriver.
5630,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"On second thought, maybe I can live a fulfilled life without children of my own."
3337,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,Really!?
5625,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,You go ahead - I suddenly don't feel like spawning anymore.
6048,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Uh-oh, looks like they fish in the woods too."
2495,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I told you not to post our location on Facebook!
4913,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,You can't always trust your instincts!
6060,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,"You know, I think spawning is really overrated!"
3335,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,"It was the best of times, it was the worst of times......"
2319,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,I'm thinking there are times we have to say no to our first instinct.
2176,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,Yes! I knew that this Bear Market would kill me!
429,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,"Let's talk, one endangered species to another"
3907,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Into the valley of death swam the 600.
3653,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,1000 Babies on Board.
1889,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,"No, I haven't seen 'The Revenant'. Why do you ask?"
1886,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Maybe we should adopt.
5379,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,You'd think natural selection would have fixed this by now.
3905,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"But if you let me through, you can eat my offspring for years to come."
4536,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Bon appétit!
3902,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,"Oops,I think we're up #*##**!! creek."
4529,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"If you wait just twenty minutes, you could have caviar instead."
4398,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Salmon. It's what's for dinner.
4399,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,I brought an appetizer.
1814,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Have you seen my wife?
758,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,I thought you guys just ate porridge.
1919,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,He wants us to stay for dinner.
1591,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,You were right. We should've gone back to your place.
3731,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,So much for safe sex.
776,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,You go first.
3875,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Can't you see that you're hopelessly outnumbered?
1745,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,How badly do you want children?
803,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,I knew I should have learned how to do the back stroke.
1616,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Quick, bear left!"
5435,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"'Swim upstream,' they said. 'There will be plenty of women,' they said."
5720,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,"I'm not just a piece of meat, you know."
842,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Behind you — Minnesota dentist.
3812,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Whoa! You're not hibernating. Climate change is real.
847,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I tested high in mercury!
4441,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,"Don't worry, Eric. He's probably more scared of us than we are of him."
856,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Why did the water get warmer all of a sudden?
4407,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,What good is lox? It's not like you'll find a good bagel in Montana!
5653,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Don't do it - I'm from Flint.
4578,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,I don't think he cares that we're a protected species.
1966,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I trust you've got a permit?
1436,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Fake left, On THREE."
4770,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,The guys downstream are organic
3411,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Don't worry. I hear lethal bear attacks are very rare.
450,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I get the feeling we all won't be 'streaming live' anymore.
456,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,I knew I shouldn't have tweeted we were coming home.
3977,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,You're building a what? And you want us to pay for it?
4742,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I should warn you that I'm from Flint.
5287,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Don't eat us! We're from Flint!
1461,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,What do you mean YOU'RE an endangered species!
4718,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,The really tasty fish are behind us.
516,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Now might be a good time to just go with the flow.
532,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,"Yes, we're a good fat, but nuts and berries are much better for you."
4698,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I don't have to swim the fastest. I just have to swim faster than you...Oh shit
4592,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Shouldn't you be preventing forest fires somewhere?
985,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"On second thought, I have a headache."
1478,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Congratulations, you've been naturally selected."
3511,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,"Ok, now I get it. BEAR LEFT, at the next falls."
982,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,Sometimes it's just better to go with the flow!
3522,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Sometimes I really hate my instincts.
4669,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,I guess it's true. You can't go home again.
4662,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Maybe next time you'll listen when I say we should stop and ask for directions.
3946,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,Party of two?
5556,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,It turns out it really is the journey; not the destination.
1513,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I knew there was a catch.
2007,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,And mom said it wouldn't kill me to have kids.
2000,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"It's a grizzly Nedd, make yourself look big!"
4366,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,We escaped from the hatchery for this?
1974,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,And I thought getting up here was the hard part.
2125,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,I knew one day I would regret swimming upstream
177,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,That'll be two for dinner.
2063,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Is this the way to the promised land?
6169,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Hi there! Two for dinner?
6205,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Damn! Oh well. Still beats the Flint River.
6285,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Excuse me, we're on our honeymoon."
1287,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I'm totally giving this spawning site one star on Yelp.
5560,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Nope. Farm-raised. Sorry.
6373,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,Watch me kick this bear's ass.
5011,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,Here's the plan: You distract him while I swim by.
3068,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,Here's a thought. Let's just spawn downstream this year.
3105,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Fake left, go right!"
91,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Just spare me the circle of life rationalizations, OK?"
4151,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Roe, roe, roe your b. . . uh oh!"
2673,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Bear left, I mean bear right!"
1172,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,The moment Sam forgot all about spawning.
1222,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,"Dude, come on. I'm trying to get laid here."
143,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,"Sir, afraid I must ask to see your fishing license."
173,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,I knew my sex drive was going to kill me one day.
6177,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,"See, this is why I don't go home for the holidays."
4173,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I thought this was supposed to be safe sex.
2962,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"Don't worry, he prefers farm raised."
4172,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,I've suddenly lost the urge to spawn.
2901,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,Starting to wish I was born gay.
1199,88,0,4,2,6,1.6666666666666667,0.21081851067789187,509,Not now. Catch us on the way back.
6352,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,I will never trust Google Maps again.
1181,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,Oh Oh. Coitus interruptus.
3035,88,2,0,4,6,1.6666666666666667,0.42163702135578385,509,*Consuming raw or undercooked seafood may increase your risk of foodborne illness.
3043,88,1,2,3,6,1.6666666666666667,0.33333333333333326,509,"On second thought, downstream seems like a great option."
6871,205,1,1,3,5,1.6,0.39999999999999997,509,Move over bear. No one is going to stand in the way of me and my reproductive rights.
7614,205,0,3,2,5,1.6,0.24494897427831774,509,"Wait for my mother-in-law, she's twice my size!"
7615,205,0,3,2,5,1.6,0.24494897427831774,509,"Hey, Sal, did you remember to bring the pepper spray?"
7571,205,0,3,2,5,1.6,0.24494897427831774,509,Look! It's the guy from The Revenant!
7805,205,1,1,3,5,1.6,0.39999999999999997,509,This is not the welcome home I was expecting.
7843,205,0,3,2,5,1.6,0.24494897427831774,509,"Didn’t expect us to be swimming backwards downstream, did you?"
7510,205,1,1,3,5,1.6,0.39999999999999997,509,Watch out! I'm genetically modified.
921,205,1,1,3,5,1.6,0.39999999999999997,509,So this is what it means to be an endangered species!
6711,205,0,3,2,5,1.6,0.24494897427831774,509,...In twenty meters bear right ahead...
7361,205,0,3,2,5,1.6,0.24494897427831774,509,Who says we have to swim upstream to lay our eggs?
7824,205,0,3,2,5,1.6,0.24494897427831774,509,And berries have lots more antioxidants too!
2133,205,0,3,2,5,1.6,0.24494897427831774,509,Act nonchalant.
6585,205,1,1,3,5,1.6,0.39999999999999997,509,"All things considered, wouldn't you rather be hibernating?"
3112,205,1,1,3,5,1.6,0.39999999999999997,509,"Forget it, Sally. Sex is overrated."
7820,205,1,1,3,5,1.6,0.39999999999999997,509,"Buzz off Smokey, we are piranhas!"
4269,205,0,3,2,5,1.6,0.24494897427831774,509,"On second thought, let's go with the flow."
5654,205,1,1,3,5,1.6,0.39999999999999997,509,"Just so you know, we're neither vegan nor locally sourced."
7796,205,0,3,2,5,1.6,0.24494897427831774,509,Those farm-raised snoots don't know how easy they have it.
7381,205,1,1,3,5,1.6,0.39999999999999997,509,A bear a salmon and a trout walk into a bar...
6798,205,0,3,2,5,1.6,0.24494897427831774,509,"Don't look now, but there is a man behind you with a rifle."
7798,205,1,1,3,5,1.6,0.39999999999999997,509,Do you stream all your meals live?
6770,205,0,3,2,5,1.6,0.24494897427831774,509,They never covered this in sex ed.
6819,205,1,1,3,5,1.6,0.39999999999999997,509,"If this is a Friday in Lent and this guy's Catholic, we've got a problem!"
6312,205,1,1,3,5,1.6,0.39999999999999997,509,"I told you we should go with the flow, but Nooooo!"
6313,205,0,3,2,5,1.6,0.24494897427831774,509,I don't need to swim faster than the bear--I just need to swim slower than you!
7392,205,1,1,3,5,1.6,0.39999999999999997,509,I knew that was too easy.
7705,205,1,1,3,5,1.6,0.39999999999999997,509,This concludes our live stream
3252,205,0,3,2,5,1.6,0.24494897427831774,509,I'm beginning to think this spawning thing is overrated.
6519,205,1,1,3,5,1.6,0.39999999999999997,509,Let's just adopt.
5686,205,0,3,2,5,1.6,0.24494897427831774,509,There are plenty of fish in the sea...I swear!
6750,205,0,3,2,5,1.6,0.24494897427831774,509,Go for the guy in the back! He's organic.
6835,205,0,3,2,5,1.6,0.24494897427831774,509,Don't eat me! I was raised in Flint.
6837,205,1,1,3,5,1.6,0.39999999999999997,509,Oh yea? Why don't you come down here and say that?
2679,205,1,1,3,5,1.6,0.39999999999999997,509,"Okay, I'm distracting him. Now what?"
7602,205,0,3,2,5,1.6,0.24494897427831774,509,I hate when this happens.
6744,205,0,3,2,5,1.6,0.24494897427831774,509,So much for my romantic finale!!
7606,205,1,1,3,5,1.6,0.39999999999999997,509,"Excuse me Sir, do you have a moment to talk about Jesus Christ, our Lord and savior?"
6740,205,1,1,3,5,1.6,0.39999999999999997,509,I don't suppose I could interest you in a nice mercury-free trout?
71,205,1,1,3,5,1.6,0.39999999999999997,509,Spawn of a bitch!
6844,205,0,3,2,5,1.6,0.24494897427831774,509,Aim for the nostrils!
5491,205,0,3,2,5,1.6,0.24494897427831774,509,Shouldn't you be on Wall Street?
6928,205,1,1,3,5,1.6,0.39999999999999997,509,"Funny, Google maps didn't mention this."
5782,205,1,1,3,5,1.6,0.39999999999999997,509,Think you can take me? I'll spawn on your grave tough guy.
6435,205,1,1,3,5,1.6,0.39999999999999997,509,Damn you GPS!
7851,205,1,1,3,5,1.6,0.39999999999999997,509,I admire your ability to just go with the flow.
6909,205,1,1,3,5,1.6,0.39999999999999997,509,Tons of bones!
6600,205,0,3,2,5,1.6,0.24494897427831774,509,"Look left, fake right"
7352,205,0,3,2,5,1.6,0.24494897427831774,509,This spawning thing better be good
7349,205,0,3,2,5,1.6,0.24494897427831774,509,I’m open to negotiation.
6689,205,0,3,2,5,1.6,0.24494897427831774,509,I suggest now might be an appropriate time to spawn.
7848,205,1,1,3,5,1.6,0.39999999999999997,509,I knew I smelled feet.
7438,205,1,1,3,5,1.6,0.39999999999999997,509,"Why, yes, I am satisfied with my long-distance carrier."
6679,205,1,1,3,5,1.6,0.39999999999999997,509,Poison fish coming through! Poison fish!!
6452,205,0,3,2,5,1.6,0.24494897427831774,509,Excuse me. Is this the end of the line?
7334,205,1,1,3,5,1.6,0.39999999999999997,509,I don't think he is into catch and release.
7462,205,1,1,3,5,1.6,0.39999999999999997,509,Try the venison.
7417,205,0,3,2,5,1.6,0.24494897427831774,509,'I knew you'd be back'
3384,205,0,3,2,5,1.6,0.24494897427831774,509,They're serious about their borders up here!
4720,205,1,1,3,5,1.6,0.39999999999999997,509,I'm beginning to have second thoughts about this whole mating thing.
6441,205,1,1,3,5,1.6,0.39999999999999997,509,Go Cubs!
7852,205,1,1,3,5,1.6,0.39999999999999997,509,'Spawn of the Dead' ... now I get it.
7347,205,0,3,2,5,1.6,0.24494897427831774,509,"I don't need to out-swim the bear, Sal. I just need to out-swim you."
6902,205,1,1,3,5,1.6,0.39999999999999997,509,"Heads I win, tales you lose."
7450,205,1,1,3,5,1.6,0.39999999999999997,509,Whoa! Spawnus interruptis!
3207,205,0,3,2,5,1.6,0.24494897427831774,509,Uber. I told you to order an Uber.
2066,270,0,3,3,6,1.5,0.22360679774997896,509,Maybe you're right that we can't go home again.
2079,270,1,1,4,6,1.5,0.3415650255319866,509,"Oh, so that's what he meant by bear left."
4325,270,1,1,4,6,1.5,0.3415650255319866,509,Is this what they mean by up a creek without a paddle?
3429,270,1,1,4,6,1.5,0.3415650255319866,509,I should've become a monkfish.
5901,270,0,3,3,6,1.5,0.22360679774997896,509,Is keeping our species alive so damned important?
463,270,1,1,4,6,1.5,0.3415650255319866,509,I hate this commute.
2252,270,1,1,4,6,1.5,0.3415650255319866,509,Spawnicus Interruptus!
970,270,0,2,2,4,1.5,0.28867513459481287,509,And I was proud of being upwardly mobile......
1223,270,1,1,4,6,1.5,0.3415650255319866,509,Did you forget that salmon is loaded with mercury?
67,270,1,1,4,6,1.5,0.3415650255319866,509,I told you we should have spawned before we left.
3578,270,1,1,4,6,1.5,0.3415650255319866,509,You stand out here like a fish out of water!
451,270,0,3,3,6,1.5,0.22360679774997896,509,"Seriously, yellowfin tuna is the new salmon."
2013,270,1,1,4,6,1.5,0.3415650255319866,509,You'd think my horoscope would've mentioned this.
4768,270,1,1,4,6,1.5,0.3415650255319866,509,"Darling, you go ahead. I'll be right behind you."
621,270,0,3,3,6,1.5,0.22360679774997896,509,I told you we should have taken the tunnel!
2803,270,1,1,4,6,1.5,0.3415650255319866,509,Recalculate route!
3568,270,1,1,4,6,1.5,0.3415650255319866,509,Jeepers . . . like this isn't hard enough already.
614,270,0,3,3,6,1.5,0.22360679774997896,509,"We just had to keep going to find some privacy, huh?"
4640,270,1,1,4,6,1.5,0.3415650255319866,509,We shouldn't have signed with the reality show.
63,270,0,3,3,6,1.5,0.22360679774997896,509,We've got to stop meeting like this!
4648,270,1,1,4,6,1.5,0.3415650255319866,509,"You know we are an endangered species, right?"
2273,270,0,3,3,6,1.5,0.22360679774997896,509,All this for one lousy lay?
2269,270,1,1,4,6,1.5,0.3415650255319866,509,"Hey man, it's OK. I was only going to live for another two days anyway."
2262,270,1,1,4,6,1.5,0.3415650255319866,509,We're on track - it said 'Bear left at falls'.
6646,270,0,2,2,4,1.5,0.28867513459481287,509,Avoid us! We just escaped from the farm!
2759,270,0,3,3,6,1.5,0.22360679774997896,509,Omega-3's aren't as good for you as everyone thinks!
3546,270,1,1,4,6,1.5,0.3415650255319866,509,Maybe next time you will stop and ask for directions
