target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
2200,97,2,6,12,20,1.5,0.15389675281277312,508,Don't grill me.
6483,97,2,5,11,18,1.5,0.16666666666666666,508,Are you familiar with the term 'catch and release'?
200,97,1,7,10,18,1.5,0.14574577203253436,508,I knew this would come back to bite me.
1133,97,1,7,10,18,1.5,0.14574577203253436,508,The legs look familiar but I can't place the face.
961,97,3,4,13,20,1.5,0.17013926184468015,508,"You know, I never see you guys pull in any white sharks..."
1178,97,4,1,13,18,1.5,0.20211302086361083,508,Hey... Being my chum was his idea.
914,97,1,7,10,18,1.5,0.14574577203253436,508,I'm not signing anything.'
4009,97,2,5,11,18,1.5,0.16666666666666666,508,"You say blood-bath, I say brunch."
5385,97,1,8,11,20,1.5,0.13572417850765922,508,"Hmm, I can't quite tell. Can you come a little closer?"
6214,97,1,7,10,18,1.5,0.14574577203253436,508,Can YOU remember every little thing you ate two days ago?
4276,97,3,3,12,18,1.5,0.1852396434087371,508,"I told ya, if you want someone to squeal, talk to a dolphin."
261,97,2,5,11,18,1.5,0.16666666666666666,508,Yeah I remember him. My cholesterol went up 6 points.
4015,97,3,3,12,18,1.5,0.1852396434087371,508,Grill me all you want I'm tough!
1145,97,3,3,12,18,1.5,0.1852396434087371,508,Can I please just get a tank of water.
2073,97,1,8,11,20,1.5,0.13572417850765922,508,"Afternoon snack, last Tuesday."
3724,97,2,5,11,18,1.5,0.16666666666666666,508,How can I tell? You all look alike to me!
6108,97,2,6,12,20,1.5,0.15389675281277312,508,Hold it a little closer.
3916,97,1,8,11,20,1.5,0.13572417850765922,508,How should I know? You all look alike.
2537,97,2,5,11,18,1.5,0.16666666666666666,508,"I swear, I've never seen that pair of legs before in my life."
6632,97,3,4,13,20,1.5,0.17013926184468015,508,That's the work of a Great White. I'm actually pretty unremarkable.
2534,97,1,8,11,20,1.5,0.13572417850765922,508,The leg is familiar.
6187,97,1,7,10,18,1.5,0.14574577203253436,508,"Well, do you remember what you had for breakfast 3 months ago?"
2128,97,3,4,13,20,1.5,0.17013926184468015,508,"Yeah, I know that guy. Tastes like chicken."
2571,97,3,3,12,18,1.5,0.1852396434087371,508,You're fishing and you know it.
2204,97,4,1,13,18,1.5,0.20211302086361083,508,Why does my alibi sound fishy?
5686,97,3,3,12,18,1.5,0.1852396434087371,508,That's not me. I'm strictly vegetarian.
3046,97,2,6,12,20,1.5,0.15389675281277312,508,I dunno. You humans all look the same to me.
5474,97,1,8,11,20,1.5,0.13572417850765922,508,"Oh no, I guess you'll have to waterboard me."
4669,97,1,8,11,20,1.5,0.13572417850765922,508,That's the last time I post a lunch pic on social media.
2616,97,4,1,13,18,1.5,0.20211302086361083,508,"It's like I told you, officer. I didn't see his face. He was wearing a mask."
4911,97,2,5,11,18,1.5,0.16666666666666666,508,Let's forget this interrogation nonsense and get on with the waterboarding.
4848,97,3,3,12,18,1.5,0.1852396434087371,508,"I want to see a lawyer. Oh wait, I am a lawyer."
3212,97,1,7,10,18,1.5,0.14574577203253436,508,Wasn’t me! I’m a leg man.
6170,97,3,4,13,20,1.5,0.17013926184468015,508,"Officer, I swear he was a seal."
853,97,3,3,12,18,1.5,0.1852396434087371,508,Can I at least get a glass of saltwater?
1414,97,2,5,11,18,1.5,0.16666666666666666,508,That could be anybody's foot.
459,97,1,7,10,18,1.5,0.14574577203253436,508,"What are you gonna do, throw me in the tank?"
6525,97,2,5,11,18,1.5,0.16666666666666666,508,"You know, all I ever see are legs."
6398,97,2,5,11,18,1.5,0.16666666666666666,508,"I prefer to think of him not so much as my victim, but as a victim of global climate change."
6399,97,1,7,10,18,1.5,0.14574577203253436,508,That clearly isn't my work. Ask anyone at the Discovery Channel.
469,97,2,5,11,18,1.5,0.16666666666666666,508,Someone gets bit and right away you blame a shark.
4112,97,1,7,10,18,1.5,0.14574577203253436,508,Don't you guys have bigger fish to fry?
706,97,2,5,11,18,1.5,0.16666666666666666,508,"It was a feeding frenzy, so why am I being singled out?"
74,97,2,5,11,18,1.5,0.16666666666666666,508,"Statistically speaking, it's more likely she was struck by lightning."
2967,97,3,3,12,18,1.5,0.1852396434087371,508,"Yeah, that's the guy, he was delicious."
494,97,1,7,10,18,1.5,0.14574577203253436,508,"I've never seen that surfer before, but he looks delicious."
5584,97,1,7,10,18,1.5,0.14574577203253436,508,I'm really more of a leg guy.
1562,97,2,6,12,20,1.5,0.15389675281277312,508,Looks like a boating accident to me.
3503,97,2,5,11,18,1.5,0.16666666666666666,508,"Excuse me, but I was told I would be auditioning for Shark Tank."
3502,97,1,8,11,20,1.5,0.13572417850765922,508,Can you show me the lower half again?
6446,97,2,4,10,16,1.5,0.18257418583505536,508,"OK, I chewed up the sheriff, but I did not eat the deputy."
6455,97,1,7,10,18,1.5,0.14574577203253436,508,I ain’t saying squat until he stops humming the theme from Jaws.
2763,97,2,5,11,18,1.5,0.16666666666666666,508,Don't know the face but the leg looks familiar.
2386,97,1,7,10,18,1.5,0.14574577203253436,508,I'm gonna need to see a swimsuit shot.
5327,97,2,5,11,18,1.5,0.16666666666666666,508,You're wasting you're time–I'm not going to take the bait.
6756,97,2,5,11,18,1.5,0.16666666666666666,508,I eat guys like you for lunch!
2438,97,2,5,11,18,1.5,0.16666666666666666,508,"First, Sherlock, that surveillance photo is a hammerhead."
612,97,2,6,12,20,1.5,0.15389675281277312,508,"I've seen him around, but we swim in different circles."
604,97,2,6,12,20,1.5,0.15389675281277312,508,"Like I said, I felt threatened."
1728,97,1,7,10,18,1.5,0.14574577203253436,508,What you've got there is a red herring.
5871,97,3,4,13,20,1.5,0.17013926184468015,508,Why ask me? I'm just his lawyer.
2295,97,4,2,14,20,1.5,0.18496087779795348,508,"I was home, in the ocean, alone."
101,97,3,3,12,18,1.5,0.1852396434087371,508,You know it's more likely that a hippo did it.
5464,97,2,6,12,20,1.5,0.15389675281277312,508,"Yes, I'd use the word chum to describe him."
1881,97,2,6,12,20,1.5,0.15389675281277312,508,That could be anyone's dorsal fin.
4021,97,3,3,12,18,1.5,0.1852396434087371,508,Rectangle!
2276,97,2,5,11,18,1.5,0.16666666666666666,508,That wasn't me. I'm a leg man!
1892,97,3,4,13,20,1.5,0.17013926184468015,508,Never seen him. What's he smell like?
2265,97,2,5,11,18,1.5,0.16666666666666666,508,"You've got nothing on me, you're just fishing."
1894,97,1,7,10,18,1.5,0.14574577203253436,508,Why do you always haul ME in every time someone's leg goes missing?
1440,97,1,7,10,18,1.5,0.14574577203253436,508,All I can tell you is he tasted like chicken.
3014,97,1,8,11,20,1.5,0.13572417850765922,508,I suppose now you plan to grill me.
1426,97,3,3,12,18,1.5,0.1852396434087371,508,Maybe he disagreed with something that ate him.
6725,170,2,5,12,19,1.4736842105263157,0.15983216805516315,508,Fine. Waterboard me.
1090,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,How come you guys never bring in the great white shark for questioning?
2100,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,Next you'll tell me I'm cold blooded.
6464,171,4,0,13,17,1.4705882352941178,0.21209125149788172,508,"The Jets did that, not us."
1015,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,"OK, Ok I ate your toupee"
1555,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,"It was international waters, you've got nothing!"
4030,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,It looks like him. At least the foot does.
63,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,Ok I'm guilty of never quite evolving!
651,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,"Laws of nature, gentlemen, laws of nature."
3219,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,"Yeh, that's him! I'll never forget that peg-leg."
2002,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,If you want me to co-operate I'm really going to have to insist on that water.
1049,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,"'I don't recognize the face, but the arm looks familiar'."
6587,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,Haven't you bigger fish to fry?
4982,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,"Last I heard, he was in witness protection at Sea World."
3504,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,I don't think this is what the chief meant when he told us to grill him.
1399,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,I didn't get a good look at him. Everyone was in such a frenzy.
5941,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,I'll be my own attorney.
313,171,3,2,12,17,1.4705882352941178,0.19398391115107233,508,Listen...what happens in a feeding frenzy stays in a feeding frenzy.
2121,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,You're just fishin' now.
3850,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,How do you expect me to remember what I had for dinner last week?
3104,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,"Last I saw him, he was sleeping with the fishes."
2564,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,That guy left a bad taste in my mouth.
2712,171,3,2,12,17,1.4705882352941178,0.19398391115107233,508,"I've answered all of your questions, and now I'm getting kinda hungry. I want a lawyer."
5426,171,3,2,12,17,1.4705882352941178,0.19398391115107233,508,My bite is larger
1940,171,0,8,9,17,1.4705882352941178,0.12478354962115544,508,I dunno. Looks like my work. Can I go now?
2653,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,Never seen the lady. I'd remember those legs.
2239,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,Can you remember every piece of fish YOU ever ate?
3052,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,I can't even tell the difference between a surfer and a seal and you want me to make a positive I.D.?
771,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,I want a lawyer! And some clarified butter.
263,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,You must be kidding. They freed Willy?
3408,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,"Sure I forged the deed, my house was under water."
4579,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,I would have noticed those legs.
2850,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,"He'd come around when there was blood in the water, but then again who didn't?"
6768,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,"Just remember, I never sleep."
1155,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,"Okay, I'm a cold blooded killer"
6454,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,I'm still digesting that one.
4785,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,I can only tell you what he tasted like.
2059,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,"The ocean? . . . .Yeah, I been there."
2395,171,3,2,12,17,1.4705882352941178,0.19398391115107233,508,That's legal in international waters.
723,171,2,4,11,17,1.4705882352941178,0.1740023465617534,508,I have the right to remain a silent killer.
1296,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,"Yeah, that's the guy whose surf board ran into me."
4157,171,1,6,10,17,1.4705882352941178,0.15140632560275,508,All you mammals look the same to me.
4244,212,1,5,9,15,1.4666666666666666,0.1652319197418807,508,Hmmmm I'm not sure. Do you have one where he's screaming?
4290,212,1,5,9,15,1.4666666666666666,0.1652319197418807,508,Can I get a cup of water?
5788,212,1,5,9,15,1.4666666666666666,0.1652319197418807,508,It was just a love bite.
1569,212,0,7,8,15,1.4666666666666666,0.13333333333333336,508,Define 'eat'.
6537,212,2,3,10,15,1.4666666666666666,0.1918994445677132,508,That could be anybody's fin. I haven't frenzied in years.
2371,217,2,4,12,18,1.4444444444444444,0.1661211114658671,508,How am I supposed to remember what I had for breakfast a month ago?
3816,218,0,7,9,16,1.4375,0.128086884574495,508,I ain't bitin.'
414,218,0,7,9,16,1.4375,0.128086884574495,508,Can you just bring it a little closer?
628,218,2,3,11,16,1.4375,0.1818596070232933,508,"You can't touch me, cop. I'm an endangered species."
6457,218,2,3,11,16,1.4375,0.1818596070232933,508,Couldn't tell ya... I joined mid frenzy.
5220,218,2,3,11,16,1.4375,0.1818596070232933,508,Couldn't say. You got a picture of his legs?
2411,218,2,3,11,16,1.4375,0.1818596070232933,508,"Look, I know it's hard to believe, but not all sharks know each other."
1110,218,1,5,10,16,1.4375,0.15728821740147395,508,That's the one that got away.
2268,218,2,3,11,16,1.4375,0.1818596070232933,508,Nope. Doesn't look like anyone I've eaten lately.
2918,218,3,1,12,16,1.4375,0.20348525745124632,508,I haven't fully digested what happened out there.
5332,218,1,5,10,16,1.4375,0.15728821740147395,508,You're fishing and I'm not biting.
2439,218,2,3,11,16,1.4375,0.1818596070232933,508,"Yes, those are the surfers who attacked me."
849,218,1,5,10,16,1.4375,0.15728821740147395,508,I want immunity. And a bucket of fish guts.
5338,218,0,7,9,16,1.4375,0.128086884574495,508,Would you bring it a little closer?
5620,218,1,5,10,16,1.4375,0.15728821740147395,508,You know there's more than one way to grill a fish.
6319,218,1,5,10,16,1.4375,0.15728821740147395,508,"Can we move on to the waterboarding, already?"
642,218,2,3,11,16,1.4375,0.1818596070232933,508,I was in school that night.
4064,218,2,3,11,16,1.4375,0.1818596070232933,508,"Actually, Detective, I CAN'T see what's 'right in front of me'. Move it to the side."
2995,218,2,3,11,16,1.4375,0.1818596070232933,508,They should have had a bigger boat.
6307,218,1,5,10,16,1.4375,0.15728821740147395,508,I don't remember faces.
4779,218,1,5,10,16,1.4375,0.15728821740147395,508,"Never seen him before, but he looks delicious."
4781,218,0,7,9,16,1.4375,0.128086884574495,508,It's hard to tell. Do you have any pictures of her underwater?
929,218,2,3,11,16,1.4375,0.1818596070232933,508,"I don't need a lawyer, I am a lawyer."
794,218,1,5,10,16,1.4375,0.15728821740147395,508,"C'mon, I can't remember who I had for dinner last night!!"
465,218,2,3,11,16,1.4375,0.1818596070232933,508,Go fish.
2211,218,1,5,10,16,1.4375,0.15728821740147395,508,Do I look like a lawyer to you pal?
3962,218,1,5,10,16,1.4375,0.15728821740147395,508,"I might be a shark, but I ain't no rat."
3957,218,2,3,11,16,1.4375,0.1818596070232933,508,Of course I remember him. He was delicious.
6533,218,2,3,11,16,1.4375,0.1818596070232933,508,"I'll save you some time, Detective - they all look delicious."
860,218,1,5,10,16,1.4375,0.15728821740147395,508,"I swear, I've never seen that leg before."
956,218,1,5,10,16,1.4375,0.15728821740147395,508,I'm not taking the bait.
4143,218,2,3,11,16,1.4375,0.1818596070232933,508,That guy I ate was already dead.
4115,218,1,5,10,16,1.4375,0.15728821740147395,508,Nobody told me it was catch and release.
2908,218,0,7,9,16,1.4375,0.128086884574495,508,It's not first-degree if you're hungry.
2966,218,0,7,9,16,1.4375,0.128086884574495,508,I bet you can't remember where you ate lunch last week either.
2359,218,1,5,10,16,1.4375,0.15728821740147395,508,Can I get some water?
5365,218,2,3,11,16,1.4375,0.1818596070232933,508,Don't recognize him. But I only saw half of him.
4048,218,1,5,10,16,1.4375,0.15728821740147395,508,I don't recognize the face. Show me the legs.
1037,218,2,3,11,16,1.4375,0.1818596070232933,508,"Hey, this is dorsal profiling."
5582,218,2,3,11,16,1.4375,0.1818596070232933,508,I think you're species profiling.
502,218,2,3,11,16,1.4375,0.1818596070232933,508,That could be any fin.
4863,218,2,3,11,16,1.4375,0.1818596070232933,508,Let's skip the preliminaries and get straight to the water boarding.
3880,218,2,3,11,16,1.4375,0.1818596070232933,508,"Honestly officers, most of Shark Week was a blur for me."
656,218,2,3,11,16,1.4375,0.1818596070232933,508,You might say he took a swim with the fishes.
6445,218,2,3,11,16,1.4375,0.1818596070232933,508,"Yeah, I knew him; a real unsavory character."
2116,218,2,3,11,16,1.4375,0.1818596070232933,508,I'm tired of you guys reeling me in here every time something fishy happens.
6599,218,2,3,11,16,1.4375,0.1818596070232933,508,"It's clearly posted, 'swim at your own risk.'"
2969,218,1,5,10,16,1.4375,0.15728821740147395,508,Am I the only one who feels like we're swimming in circles?
3886,218,0,7,9,16,1.4375,0.128086884574495,508,Sure I know him; we were in the same school.
6484,218,2,3,11,16,1.4375,0.1818596070232933,508,I prefer predatory lender.
135,218,0,7,9,16,1.4375,0.128086884574495,508,"I remember him,we were in a school together"
3299,218,1,5,10,16,1.4375,0.15728821740147395,508,I've never tasted...I mean seen that guy before in my life.
4608,218,1,5,10,16,1.4375,0.15728821740147395,508,I dunno. You humans all look alike to me.
3576,218,1,5,10,16,1.4375,0.15728821740147395,508,Yeah. That's the guy who said 'We're gonna need a bigger boat.'
3229,218,2,3,11,16,1.4375,0.1818596070232933,508,Let’s wait for my client to arrive.
1487,218,1,5,10,16,1.4375,0.15728821740147395,508,"OK, the face, I don't know, the legs, maybe."
5987,218,0,7,9,16,1.4375,0.128086884574495,508,What can I say? They needed a bigger boat.
1530,218,2,3,11,16,1.4375,0.1818596070232933,508,Jailbait!
3526,218,1,5,10,16,1.4375,0.15728821740147395,508,Yeah- that guy looks like a seal too!
211,218,2,3,11,16,1.4375,0.1818596070232933,508,"I can't be sure it's him, I eat with my eyes closed."
1246,218,2,3,11,16,1.4375,0.1818596070232933,508,He needed a bigger boat.
6154,218,1,5,10,16,1.4375,0.15728821740147395,508,"Sorry, they all look the same from below."
5824,218,1,5,10,16,1.4375,0.15728821740147395,508,You can't pin it on me. There was a frenzy going on.
219,218,2,3,11,16,1.4375,0.1818596070232933,508,"I didn't lend him anything, I swear!"
56,218,1,5,10,16,1.4375,0.15728821740147395,508,Is it my fault she thought it was safe to get back in the water?
1791,218,2,3,11,16,1.4375,0.1818596070232933,508,I've never eaten that person in my life
3593,218,2,3,11,16,1.4375,0.1818596070232933,508,You call that evidence? When my lawyer gets here he'll eat you alive.
48,218,1,5,10,16,1.4375,0.15728821740147395,508,That tip? It's a red herring.
5005,218,0,7,9,16,1.4375,0.128086884574495,508,"It was such a frenzy at dinner, I don't know who ate him."
4583,218,2,3,11,16,1.4375,0.1818596070232933,508,That's the guy who tried to jump me.
1931,218,2,3,11,16,1.4375,0.1818596070232933,508,Do you remember everyone you ever ate?
5764,218,1,5,10,16,1.4375,0.15728821740147395,508,"Even if I did make that loan, I wouldn't charge an arm AND a leg!"
6672,218,1,5,10,16,1.4375,0.15728821740147395,508,"For the umpteenth time, can I please have some water?"
4438,218,2,3,11,16,1.4375,0.1818596070232933,508,I don't tell tales out of school.
