rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
52,5,7,16,28,1.6071428571428572,0.14853148628740398,518,His parents never picked him up.
52,6,5,17,28,1.6071428571428572,0.15718493905030445,518,"Yes, but how I got the sand to stick to the conveyor belt is what will impress the science fair judges."
52,3,11,14,28,1.6071428571428572,0.1295013402546089,518,My dad's humor is quite dry.
52,4,9,15,28,1.6071428571428572,0.13934166560380506,518,I hired him to keep the cats out.
52,4,9,15,28,1.6071428571428572,0.13934166560380506,518,The short answer is 'peyote.'
52,3,11,14,28,1.6071428571428572,0.1295013402546089,518,Mom took the beach house in the divorce
52,4,9,15,28,1.6071428571428572,0.13934166560380506,518,If we give him water we’re enablers.
52,5,7,16,28,1.6071428571428572,0.14853148628740398,518,Lawrence of Suburbia.
52,7,3,18,28,1.6071428571428572,0.16538623796964053,518,I can't stand method actors...
52,4,9,15,28,1.6071428571428572,0.13934166560380506,518,We really need a gated sandbox.
64,3,9,13,25,1.6,0.1414213562373095,518,Is this what a midlife crisis looks like?
64,7,1,17,25,1.6,0.18257418583505536,518,He said the treadmill lacked authenticity.
64,2,11,12,25,1.6,0.12909944487358055,518,Looks like you were right - this could be a good place for a lemonade stand.
67,4,8,15,27,1.5925925925925926,0.14381116198431868,518,It took forever to train him.
67,4,8,15,27,1.5925925925925926,0.14381116198431868,518,So the sandman is actually real. Go figure.
67,2,12,13,27,1.5925925925925926,0.12240769834154322,518,"Mom's right, we need a cover for this thing."
67,5,6,16,27,1.5925925925925926,0.15339704417061883,518,"I call him ""Lawrence of Astoria."""
67,5,6,16,27,1.5925925925925926,0.15339704417061883,518,He's just not thinking outside the box.
67,5,6,16,27,1.5925925925925926,0.15339704417061883,518,I don't want a pet cat anymore.
73,6,5,18,29,1.5862068965517242,0.15310611101399063,518,Okay maybe we should tell him where his keys are.
73,4,9,16,29,1.5862068965517242,0.13607120509293724,518,We're going to need a bigger scooper
73,7,3,19,29,1.5862068965517242,0.16094885963255703,518,Poor guy just can't think outside of the box...
76,2,11,13,26,1.5769230769230769,0.12616322666812863,518,"Yeah, but by New York standards, it's immense."
76,5,5,16,26,1.5769230769230769,0.1585809856006792,518,Mom said he wouldn't put the seat down.
76,4,7,15,26,1.5769230769230769,0.14856313781406125,518,"Man, that kid's turn is taking forever!"
76,5,5,16,26,1.5769230769230769,0.1585809856006792,518,He'll never make it.
76,4,7,15,26,1.5769230769230769,0.14856313781406125,518,He'll NEVER ask for directions.
81,3,10,15,28,1.5714285714285714,0.13041013273932528,518,I knew he couldn't handle second graders.
81,5,6,17,28,1.5714285714285714,0.14932450573195857,518,"Of all the sandboxes in all the towns in all the world, he crawls into ours."
81,3,10,15,28,1.5714285714285714,0.13041013273932528,518,And he refuses to ask for directions.
81,4,8,16,28,1.5714285714285714,0.14018668041790236,518,When is adult sand over?
81,2,12,14,28,1.5714285714285714,0.11983864182969446,518,"It's not huge, but he only pays $3,000 a month for it."
81,3,10,15,28,1.5714285714285714,0.13041013273932528,518,He's training for climate change.
81,6,4,18,28,1.5714285714285714,0.15793451382644763,518,It's annoying until the vultures land. Then it's awesome for 5 minutes.
81,3,10,15,28,1.5714285714285714,0.13041013273932528,518,Hey Mr. Wilson. Do you mind if we play through?
81,3,10,15,28,1.5714285714285714,0.13041013273932528,518,"His ""Survivor"" audition is tomorrow."
81,3,10,15,28,1.5714285714285714,0.13041013273932528,518,My dad is an unemployed archeologist
91,3,8,14,25,1.56,0.14236104336041747,518,Maybe it wasn't cat poop we found yesterday.
91,6,2,17,25,1.56,0.17397317800933182,518,Same guy who nearly drowned in my wading pool.
91,3,8,14,25,1.56,0.14236104336041747,518,He never should have tried to cross without a juice box.
91,4,6,15,25,1.56,0.15362291495737215,518,Should we tell him the inflatable pool is a mirage?
91,2,10,13,25,1.56,0.13012814197295422,518,He's in training for a mid-level management position.
96,3,9,15,27,1.5555555555555556,0.13432678329488643,518,I thought he was YOUR imaginary friend.
96,2,11,14,27,1.5555555555555556,0.12326671027227316,518,I hope he's not a cat person!
96,2,11,14,27,1.5555555555555556,0.12326671027227316,518,Should we tell him we found his car keys 2 hours ago?
96,3,9,15,27,1.5555555555555556,0.13432678329488643,518,I wonder how he'll dig himself out of this one.
96,3,9,15,27,1.5555555555555556,0.13432678329488643,518,I'm thinking what we scooped out yesterday may not have been from a giant cat.
96,4,7,16,27,1.5555555555555556,0.14454303013066466,518,Last week he couldn't figure out how to get off the merry-go-round.
96,3,9,15,27,1.5555555555555556,0.13432678329488643,518,"""I don't care WHAT his Rabbi taught him - I don't think he can keep this up for 40 years""."
96,4,7,16,27,1.5555555555555556,0.14454303013066466,518,Recess used to be fun until we had to share the sandbox with the Drama teacher...
96,3,9,15,27,1.5555555555555556,0.13432678329488643,518,He's one camel short of an oasis.
96,3,9,15,27,1.5555555555555556,0.13432678329488643,518,My lunch money says he doesn't make it.
96,4,7,16,27,1.5555555555555556,0.14454303013066466,518,You hit him with the bucket and I'll bury him.
96,3,9,15,27,1.5555555555555556,0.13432678329488643,518,We must be too young to get the reference.
108,3,10,16,29,1.5517241379310345,0.1273663396438216,518,I'm starting to think you're right. Let's get on the swings.
108,4,8,17,29,1.5517241379310345,0.1366939598572572,518,This is why I'm never switching to contact lenses.
108,4,8,17,29,1.5517241379310345,0.1366939598572572,518,"Are you near deadline yet, Mr. Mankoff?"
108,2,12,15,29,1.5517241379310345,0.11729931920976015,518,I hope he makes it.
108,2,12,15,29,1.5517241379310345,0.11729931920976015,518,Your delusion is encroaching on our recess.
108,2,12,15,29,1.5517241379310345,0.11729931920976015,518,He said something about a wrong turn in Albuquerque.
108,4,8,17,29,1.5517241379310345,0.1366939598572572,518,Survivor has really cut its budget this year.
108,5,6,18,29,1.5517241379310345,0.14542452629680305,518,"I know where Mom hid his cigarettes, but I'm not tellin'."
108,5,6,18,29,1.5517241379310345,0.14542452629680305,518,Where are his parents?
108,5,6,18,29,1.5517241379310345,0.14542452629680305,518,Hey mister - can we bury you?
108,5,6,18,29,1.5517241379310345,0.14542452629680305,518,"Apparently, we didn't bury him deep enough."
108,4,8,17,29,1.5517241379310345,0.1366939598572572,518,I just don't think he is capable of thinking outside the box.
120,4,5,15,24,1.5416666666666667,0.15901835035238002,518,"Not so much fun, is it, dad?"
120,4,5,15,24,1.5416666666666667,0.15901835035238002,518,We should probably find the hypnotist's number.
122,4,6,16,26,1.5384615384615385,0.14915938022819472,518,This is why I don't like cat people.
122,3,8,15,26,1.5384615384615385,0.13846153846153844,518,He's obviously not thinking outside the box.
122,5,4,17,26,1.5384615384615385,0.15913969896597846,518,Worst Airbnb ever.
122,3,8,15,26,1.5384615384615385,0.13846153846153844,518,He's a cat person.
122,1,12,13,26,1.5384615384615385,0.11409536133993327,518,I don't know...mom says he's trying to find himself.
122,3,8,15,26,1.5384615384615385,0.13846153846153844,518,Looks like we won't have to wait long for our turn in the sandbox.
128,3,9,16,28,1.5357142857142858,0.13095238095238093,518,Shall we tell him about the drinking fountain?
128,3,9,16,28,1.5357142857142858,0.13095238095238093,518,Mom says you can come back inside now.
128,3,9,16,28,1.5357142857142858,0.13095238095238093,518,His GPS is down.
128,5,5,18,28,1.5357142857142858,0.14979830228711802,518,Wanna bury him?
128,3,9,16,28,1.5357142857142858,0.13095238095238093,518,We might have to wait a while. It's rent controlled.
128,4,7,17,28,1.5357142857142858,0.1406912531844114,518,"If he's the Sandman, I'm never sleeping again."
128,3,9,16,28,1.5357142857142858,0.13095238095238093,518,The cat's not going to be happy.
128,4,7,17,28,1.5357142857142858,0.1406912531844114,518,He's our new drama teacher
128,3,9,16,28,1.5357142857142858,0.13095238095238093,518,It was half the price of an Endless Pool.
128,2,11,15,28,1.5357142857142858,0.12042849924994853,518,"Sorry, but we reserved the sandbox from noon to one."
128,2,11,15,28,1.5357142857142858,0.12042849924994853,518,I'm not comfortable playing through.
128,1,13,14,28,1.5357142857142858,0.10889224392073206,518,"He looks crazy, but he's willing to buy the mineral rights"
128,3,9,16,28,1.5357142857142858,0.13095238095238093,518,That's why I don't wear contacts.
128,4,7,17,28,1.5357142857142858,0.1406912531844114,518,He has illusions of granular.
128,4,7,17,28,1.5357142857142858,0.1406912531844114,518,My Dad has all of his CD's
128,3,9,16,28,1.5357142857142858,0.13095238095238093,518,And now we'll interview one of the first graduates of Trump University
128,2,11,15,28,1.5357142857142858,0.12042849924994853,518,I hate performance art.
145,4,6,17,27,1.5185185185185186,0.14490757807441046,518,He really needs to think outside the box.
145,2,10,15,27,1.5185185185185186,0.12369397918001374,518,I just changed my mind about wanting to grow up.
145,4,6,17,27,1.5185185185185186,0.14490757807441046,518,"It may be your installation art, but it's our sandbox."
145,2,10,15,27,1.5185185185185186,0.12369397918001374,518,I really hate method actors.
145,3,8,16,27,1.5185185185185186,0.1347189791172295,518,Somebody listed it on Airbnb under eco-tourism.
145,3,8,16,27,1.5185185185185186,0.1347189791172295,518,Teacher says my art project 'lacks empathy.'
145,2,10,15,27,1.5185185185185186,0.12369397918001374,518,My dad's second childhood is really ruining my first.
145,5,4,18,27,1.5185185185185186,0.15442541575917554,518,"No, you get in first."
145,4,6,17,27,1.5185185185185186,0.14490757807441046,518,I wish he'd think outside the box.
145,3,8,16,27,1.5185185185185186,0.1347189791172295,518,"We can't, HR told me that's ageism"
145,3,8,16,27,1.5185185185185186,0.1347189791172295,518,Why don't we just bury him up to the neck.
145,4,6,17,27,1.5185185185185186,0.14490757807441046,518,"Did your dad lose his contact? Yeah, with reality."
145,4,6,17,27,1.5185185185185186,0.14490757807441046,518,We should have gotten a puppy.
145,4,6,17,27,1.5185185185185186,0.14490757807441046,518,Should we just tell him where he left his wallet?
159,3,9,17,29,1.5172413793103448,0.12769932410655882,518,He couldn't afford the full desert survival course.
159,5,5,19,29,1.5172413793103448,0.14571625081526146,518,"On the bright side, burying him will be rather easy."
159,3,9,17,29,1.5172413793103448,0.12769932410655882,518,I wish he'd go back to the StairMaster.
159,2,11,16,29,1.5172413793103448,0.1176607971674501,518,Performance art is so over.
159,3,9,17,29,1.5172413793103448,0.12769932410655882,518,We should open a lemonade stand.
159,3,9,17,29,1.5172413793103448,0.12769932410655882,518,"You took him in, you do the scoop."
159,5,5,19,29,1.5172413793103448,0.14571625081526146,518,Remember the good old days when all we worried about were cats?
159,2,11,16,29,1.5172413793103448,0.1176607971674501,518,"Maybe we should tell him about the ""find your IPhone"" feature"
159,3,9,17,29,1.5172413793103448,0.12769932410655882,518,I think the teacher is ready for spring break.
159,5,5,19,29,1.5172413793103448,0.14571625081526146,518,My dad gets dramatic when we run out of bottled water.
169,3,8,17,28,1.5,0.13113263207824052,518,"No, I'm fine when he pretends to be lost in the desert. I just hate it when he pretends to be a cat...."
169,2,10,16,28,1.5,0.12062447740929098,518,That's why Mom only allows me an hour in there.
169,4,6,18,28,1.5,0.14085904245475275,518,I liked it better when the cats used it.
169,3,8,17,28,1.5,0.13113263207824052,518,He's training for 'Survivor'.
169,3,7,16,26,1.5,0.1386750490563073,518,They say one day he came out here at recess and just never left.
169,3,8,17,28,1.5,0.13113263207824052,518,We should have called ahead for a reservation.
169,2,11,17,30,1.5,0.11497126077675977,518,Looks like we'll be having a substitute in Mr. Walker's class again.
169,1,11,14,26,1.5,0.11435437497937312,518,He's trying to adapt to global warming.
169,2,10,16,28,1.5,0.12062447740929098,518,"So, that's why the pigeons are circling."
169,2,9,15,26,1.5,0.1270977818604485,518,You oughta see what he does in the jacuzzi.
169,4,6,18,28,1.5,0.14085904245475275,518,Let’s wait; he’s almost there.
169,2,10,16,28,1.5,0.12062447740929098,518,He quit drinking.
169,1,12,15,28,1.5,0.10910894511799618,518,I hate it when performance artists find our sandbox.
169,1,11,14,26,1.5,0.11435437497937312,518,See? I told you those weren't from a cat.
169,4,6,18,28,1.5,0.14085904245475275,518,You see him too? I thought he was a mirage!
169,4,6,18,28,1.5,0.14085904245475275,518,It all started with those adult coloring books.
169,3,7,16,26,1.5,0.1386750490563073,518,Somebody needs a juice-box.
169,2,10,16,28,1.5,0.12062447740929098,518,He's practicing for climate change.
169,3,8,17,28,1.5,0.13113263207824052,518,"Wait. Are we the mirage, or is he the mirage?"
169,3,8,17,28,1.5,0.13113263207824052,518,"If he takes much longer we'll never get our turn!"""
169,3,7,16,26,1.5,0.1386750490563073,518,The call him Lawrence of TriBeCa.
169,4,6,18,28,1.5,0.14085904245475275,518,Maybe we're the mirage.
169,3,8,17,28,1.5,0.13113263207824052,518,That is one overly dramatic global warming protest.
169,4,6,18,28,1.5,0.14085904245475275,518,He must think he's Lawrence of Suburbia
169,3,8,17,28,1.5,0.13113263207824052,518,Lawrence of Manhattan.
169,3,8,17,28,1.5,0.13113263207824052,518,This is what a beach vacation looks like after budget cuts.
169,3,8,17,28,1.5,0.13113263207824052,518,The brochure did say a rooftop oasis.
169,3,7,16,26,1.5,0.1386750490563073,518,I'm just saying... yesterday there were two guys and this one was a lot thinner.
169,5,4,19,28,1.5,0.14995590180707288,518,The hard part was figuring out how to keep the sand moving.
169,2,9,15,26,1.5,0.1270977818604485,518,He doesn't know how to think out of the box.
169,5,4,19,28,1.5,0.14995590180707288,518,He's not thinking outside the box.
169,4,6,18,28,1.5,0.14085904245475275,518,Maybe he'll get the idea if we switch to another brand of litter.
169,5,4,19,28,1.5,0.14995590180707288,518,He's been in time out since 1983.
169,2,10,16,28,1.5,0.12062447740929098,518,"Great, Dad's trying out for ""Survivor"" again..."
169,1,12,15,28,1.5,0.10910894511799618,518,I say we wait him out.
169,2,9,15,26,1.5,0.1270977818604485,518,"Well, they didn't specify who would come if we built it."
169,2,9,15,26,1.5,0.1270977818604485,518,This isn't the kind of adult playground I had in mind.
206,4,6,19,29,1.4827586206896552,0.13700427571599388,518,He needs to stink outside the box.
206,3,8,18,29,1.4827586206896552,0.12769932410655882,518,Performance art is two to three. This hour is for open sand.
206,3,8,18,29,1.4827586206896552,0.12769932410655882,518,The cat caught on a lot faster.
206,4,6,19,29,1.4827586206896552,0.13700427571599388,518,The only thing worse than cats using your sandbox are performance artists.
206,6,2,21,29,1.4827586206896552,0.15393596051231276,518,It's a dramatic reenactment of the day his student loans were paid off.
206,2,10,17,29,1.4827586206896552,0.1176607971674501,518,He looks like he needs a juice box.
206,3,8,18,29,1.4827586206896552,0.12769932410655882,518,Finally! Art that I can relate to.
206,2,10,17,29,1.4827586206896552,0.1176607971674501,518,It’s been three days - how much can a contact lens cost?
206,2,10,17,29,1.4827586206896552,0.1176607971674501,518,I hope he finds him. He was a very nice little boy.
206,1,12,16,29,1.4827586206896552,0.1066818119591513,518,He's been drinking outside the box.
206,5,4,20,29,1.4827586206896552,0.14571625081526146,518,He says he's preparing for a Trump presidency.
206,2,10,17,29,1.4827586206896552,0.1176607971674501,518,He's still convinced that all he really needs to know he learned in kindergarten.
206,2,10,17,29,1.4827586206896552,0.1176607971674501,518,"Thinking back, he may have ordered a small *dessert*."
206,3,8,18,29,1.4827586206896552,0.12769932410655882,518,"Mom said if he doesn't go, we can't let him back inside."
220,3,7,17,27,1.4814814814814814,0.1347189791172295,518,"Dad, I'll buy you a new contact lens."
220,3,7,17,27,1.4814814814814814,0.1347189791172295,518,"I’ve heard of quicksand, but never of slowsand."
220,4,5,18,27,1.4814814814814814,0.14490757807441046,518,There's a water fountain in the building.
220,1,11,15,27,1.4814814814814814,0.11158493463000649,518,Maybe we could build the zen garden around him.
220,2,9,16,27,1.4814814814814814,0.12369397918001374,518,Rough night for the sandman.
220,5,3,19,27,1.4814814814814814,0.15442541575917554,518,He was a lot more fun before he stopped drinking.
220,2,9,16,27,1.4814814814814814,0.12369397918001374,518,"If we give him water, he'll never learn how to get it for himself."
220,2,9,16,27,1.4814814814814814,0.12369397918001374,518,Do you think someone should tell him his kid left an hour ago?
220,2,9,16,27,1.4814814814814814,0.12369397918001374,518,Maybe he'll let us bury him.
220,2,9,16,27,1.4814814814814814,0.12369397918001374,518,He said something about doing the last thing on his bucket list.
220,3,7,17,27,1.4814814814814814,0.1347189791172295,518,He should think outside the box.
220,3,7,17,27,1.4814814814814814,0.1347189791172295,518,Please tell me he didn’t just meow.
220,4,5,18,27,1.4814814814814814,0.14490757807441046,518,"40 days later, a dedicated method actor continues in preparation for his new role as Moses....."
220,2,9,16,27,1.4814814814814814,0.12369397918001374,518,Should we go get his mom?
220,4,5,18,27,1.4814814814814814,0.14490757807441046,518,Maybe we should come back when he's dead.
220,3,7,17,27,1.4814814814814814,0.1347189791172295,518,He's Lawrence of PS 122
220,5,3,19,27,1.4814814814814814,0.15442541575917554,518,"It's like an Infinity Pool, only more desperate."
220,3,7,17,27,1.4814814814814814,0.1347189791172295,518,"Bob Green, reporting live from the Las Vegas Zen Garden competiton."
220,3,7,17,27,1.4814814814814814,0.1347189791172295,518,He's auditioning for 'Survivor: Lower East Side'.
220,4,5,18,27,1.4814814814814814,0.14490757807441046,518,He calls it his sad box.
220,3,7,17,27,1.4814814814814814,0.1347189791172295,518,"Get out of the sandbox, Gary. We have a meeting in the playpen in 10."
220,5,3,19,27,1.4814814814814814,0.15442541575917554,518,My Dad just has to sleep on the couch.
220,2,9,16,27,1.4814814814814814,0.12369397918001374,518,"Last time, I lured him out with a Martini."
243,1,10,14,25,1.48,0.11718930554164632,518,Mom dropped her ring in the cat food.
243,1,10,14,25,1.48,0.11718930554164632,518,He's really got to start thinking out of the box!
243,2,8,15,25,1.48,0.13063945294843618,518,"Okay, cue the vultures."
243,4,4,17,25,1.48,0.1540562667772179,518,I'm NOT cleaning that up.
247,1,11,16,28,1.4642857142857142,0.10889224392073209,518,"He's out of the litter box, and that's all I really care about."
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,Wait until he finds out that cat was no mirage.
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,He has trouble thinking outside of the box!
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,"No, you tell him his keys are in your bucket!"
247,2,9,17,28,1.4642857142857142,0.12042849924994856,518,Earl has a gift for sucking the joy out of sandbox time.
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,It's rent controlled so he's held onto it.
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,Did he say he's looking for his youth or Vermouth?
247,1,11,16,28,1.4642857142857142,0.10889224392073209,518,My dad's practicing for global-warming.
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,But is it art?
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,He should probably start thinking outside the box.
247,1,11,16,28,1.4642857142857142,0.10889224392073209,518,My dad says this kind of thing happened frequently in the days before GPS.
247,1,11,16,28,1.4642857142857142,0.10889224392073209,518,Ten years in a cubicle will do that.
247,1,11,16,28,1.4642857142857142,0.10889224392073209,518,They say that every journey starts with the first step. This one ends there as well.
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,Should we tell him about the pool?
247,2,9,17,28,1.4642857142857142,0.12042849924994856,518,He wasn't sure how to log out of the sandbox.
247,2,9,17,28,1.4642857142857142,0.12042849924994856,518,I think he's been in time-out long enough.
247,4,5,19,28,1.4642857142857142,0.1406912531844114,518,I miss the cat.
247,1,11,16,28,1.4642857142857142,0.10889224392073209,518,Now do you understand why the co-op board banned him from the pool?
247,4,5,19,28,1.4642857142857142,0.1406912531844114,518,I told him days ago it's our turn.
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,My dad drops acid on Tuesdays.
247,4,5,19,28,1.4642857142857142,0.1406912531844114,518,Did you tell him we've found the shovel?
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,Dad never could think outside the box.
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,His favorite films are ‘Cast Away’ and ‘The Sandlot.’
247,4,5,19,28,1.4642857142857142,0.1406912531844114,518,'It's time he was thinking out of the box'!
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,He couldn't afford the endless lap swimming pool.
247,1,11,16,28,1.4642857142857142,0.10889224392073209,518,I hope that's not us 50 years from now.
247,2,9,17,28,1.4642857142857142,0.12042849924994856,518,"He has PTSD,post-traumatic sandbox disorder."
247,3,7,18,28,1.4642857142857142,0.13095238095238096,518,It's a micro-climate.
275,2,8,16,26,1.4615384615384615,0.1268647884805434,518,Last Thursday I found him face down in my Play Doh.
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,Dad? I thought I lost my retainer but it is actually right here in my mouth.
275,2,8,16,26,1.4615384615384615,0.1268647884805434,518,He should try thinking outside the box.
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,Harold and Judy from 6D here. We'd like our skylight back.
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,He hasn't yet learned to think outside the box!
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,These new treadmills are just amazing.
275,4,4,18,26,1.4615384615384615,0.14915938022819472,518,"Mister, you're not allowed to play here if you don't live in the building."
275,4,4,18,26,1.4615384615384615,0.14915938022819472,518,"He calls it ""paleo Pilates"""
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,I wish he'd start thinking outside the box.
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,Why can't he just see a shrink like Mom?
275,4,4,18,26,1.4615384615384615,0.14915938022819472,518,It may be too late for Uncle Ed to have that happy childhood.
275,2,8,16,26,1.4615384615384615,0.1268647884805434,518,The movie was better.
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,There’s going to be trouble when the cat finds him in there
275,2,8,16,26,1.4615384615384615,0.1268647884805434,518,You should have seen him at the Christmas party
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,It's as good as anywhere to look for Hoffa
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,He has trouble thinking outside the sandbox.
275,1,10,15,26,1.4615384615384615,0.11409536133993327,518,Looks like its time for another intervention.
275,3,6,17,26,1.4615384615384615,0.13846153846153844,518,He's almost completely housebroken!
275,5,2,19,26,1.4615384615384615,0.15913969896597846,518,"See, I told you thinking inside the box gets you nowhere."
294,2,9,18,29,1.4482758620689655,0.11729931920976015,518,I think it's time we tell him we found his contact lens.
294,3,7,19,29,1.4482758620689655,0.1273663396438216,518,Most days he's just my dad. Today he's my dad __and__ my science project.
294,3,7,19,29,1.4482758620689655,0.1273663396438216,518,"Long time, no sea."
294,2,9,18,29,1.4482758620689655,0.11729931920976015,518,Adults ruin everything.
294,1,11,17,29,1.4482758620689655,0.10628300005118924,518,"He always does this after he watches ""Lawrence of Arabia."""
294,5,3,21,29,1.4482758620689655,0.14542452629680305,518,Play dates were more fun before your dad hit rock bottom.
294,4,5,20,29,1.4482758620689655,0.1366939598572572,518,Awkward play dates
294,3,7,19,29,1.4482758620689655,0.1273663396438216,518,Just buy a new contact lens already!
294,2,9,18,29,1.4482758620689655,0.11729931920976015,518,During tax season this is the closest to the shore he ever gets.
